Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,logSalePrice,encBsmtCond,encBsmtExposure,encBsmtQual,encCentralAir,encExterCond,encExterQual,encFireplaceQu,encGarageFinish,encGarageQual,encHeatingQC,encKitchenQual,encLotShape,encPavedDrive,encSaleCondition,clipGrLivArea,logclipGrLivArea,clipGarageArea,sqrGarageCars,Bath,clipTotalBsmtSF,isRecentRemod,RemodAge,isFireplace,encFoundation,encFunctional,encGarageType,encHouseStyle,encNeighborhood,logencNeighborhood,logGarageArea,residuals,encBsmtFinType1,isStone,logLotArea,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Porch,logTotalBsmtSF
1357,20,RL,,9477,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,65.0,TA,TA,CBlock,TA,TA,No,Rec,340,Unf,0,524,864,GasA,TA,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,TA,5,Typ,0,Null,Attchd,1966.0,RFn,1,264,TA,TA,Y,0,0,0,0,0,0,Null,GdWo,Null,0,10,2008,WD,Normal,110000,11.60824473564232,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,892,6.794586580876499,264,1,1.0,864,0,0,0,1.0,0.0,2.0,1.0,140000.0,11.849404844423074,5.579729825986222,-0.0011155094244283958,3.0,0,9.156728602527533,1,0,0,0,0,0,6.762729506931879
1358,20,RL,,12537,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,734,Unf,0,344,1078,GasA,Ex,Y,SBrkr,1078,0,0,1078,1,0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1971.0,Fin,2,500,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,4,2010,WD,Normal,149900,11.917730355182512,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1078,6.983789965258135,500,4,1.5,1078,1,37,1,1.0,0.0,2.0,1.0,140000.0,11.849404844423074,6.2166061010848646,-0.010488044063688307,5.0,0,9.436519311833914,1,0,0,0,0,0,6.983789965258135
1359,160,FV,,2117,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,378,Unf,0,378,756,GasA,Ex,Y,SBrkr,769,804,0,1573,0,0,2,1,3,1,Gd,5,Typ,0,Null,Detchd,2000.0,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,Null,Null,Null,0,6,2010,WD,Normal,177500,12.086731521684555,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,2.0,0.0,2.0,1.0,1573,7.361375428977347,440,4,2.5,756,1,0,0,2.0,0.0,1.0,2.0,225500.0,12.326079872504838,6.089044875446846,-0.08556718232399341,5.0,0,7.658227526161352,0,0,0,1,0,32,6.6293632534374485
1360,20,RL,129.0,16737,Pave,Null,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,66.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1447,Unf,0,533,1980,GasA,Ex,Y,SBrkr,1980,0,0,1980,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2004.0,Fin,3,770,TA,TA,Y,194,45,0,0,0,0,Null,Null,Null,0,9,2006,WD,Normal,315000,12.660331092405906,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,0.0,2.0,1.0,1980,7.591357046698551,770,9,2.0,1980,1,1,1,2.0,0.0,2.0,1.0,315000.0,12.660331092405906,6.647688373563329,0.20533072215556913,5.0,0,9.725436862592819,1,0,0,0,0,239,7.591357046698551
1361,70,RL,51.0,9842,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,612,612,GasA,Ex,Y,SBrkr,990,1611,0,2601,0,0,3,1,4,1,TA,8,Typ,0,Null,BuiltIn,1998.0,RFn,2,621,TA,TA,Y,183,0,301,0,0,0,Null,Null,Null,0,5,2008,WD,Normal,189000,12.149507585033072,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,2601,7.86403565907245,621,4,3.5,612,1,77,0,0.0,0.0,,2.0,139500.0,11.845827048676645,6.432940092739179,-0.04129576403235902,1.0,0,9.194515821629212,1,0,0,0,0,183,6.418364935936212
1362,20,RL,124.0,16158,Pave,Null,IR1,Low,AllPub,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,16.0,Gd,TA,PConc,Ex,TA,Av,ALQ,1274,Unf,0,256,1530,GasA,Ex,Y,SBrkr,1530,0,0,1530,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,430,TA,TA,Y,168,36,0,0,0,0,Null,Null,Null,0,6,2009,WD,Normal,260000,12.468440756144114,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,1530,7.333676395657684,430,4,2.0,1530,1,0,1,2.0,0.0,2.0,1.0,278000.0,12.535379989788607,6.066108090103747,0.0006995312913993246,6.0,1,9.690232448972248,1,0,0,0,0,204,7.333676395657684
1363,50,RL,,12513,Pave,Null,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,Unf,0,Unf,0,715,715,GasA,Gd,Y,SBrkr,1281,457,0,1738,0,0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1920.0,Unf,1,368,TA,TA,Y,55,0,0,0,0,0,Null,Null,Null,0,6,2009,WD,Normal,104900,11.560772327227417,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1738,7.461065514354283,368,1,2.0,715,1,87,1,0.0,0.0,2.0,0.0,140000.0,11.849404844423074,5.910796644040527,0.23665198964521394,1.0,0,9.43460329655831,1,0,0,0,0,55,6.573680166960646
1364,60,RL,73.0,8499,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,616,616,GasA,Ex,Y,SBrkr,616,796,0,1412,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007.0,Fin,2,432,TA,TA,Y,0,36,0,0,0,0,Null,Null,Null,0,3,2007,New,Partial,156932,11.963574241653712,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1412,7.253470382684528,432,4,2.5,616,1,1,1,2.0,0.0,,2.0,181000.0,12.10625783509458,6.07073772800249,0.08200830583266061,1.0,0,9.047821442478408,1,0,0,0,0,36,6.424869023905388
1365,160,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,Gd,4,Typ,0,Null,Detchd,2005.0,RFn,2,480,TA,TA,Y,0,166,0,0,0,0,Null,Null,Null,0,4,2006,WD,Abnorml,144152,11.878630514504517,2.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0,1200,7.090909822079984,480,4,2.5,600,1,0,0,2.0,0.0,1.0,2.0,225500.0,12.326079872504838,6.175867270105761,-0.001342170031797707,1.0,0,8.064950891749143,0,0,0,0,1,166,6.398594934535208
1366,60,FV,,7500,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,533,Unf,0,281,814,GasA,Ex,Y,SBrkr,814,860,0,1674,1,0,2,1,3,1,Gd,7,Typ,0,Null,Attchd,2000.0,RFn,2,663,TA,TA,Y,0,96,0,0,0,0,Null,Null,Null,0,1,2010,WD,Normal,216000,12.283038316285214,2.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,1674,7.423568444259167,663,4,2.5,814,1,0,0,2.0,0.0,2.0,2.0,225500.0,12.326079872504838,6.498282149476434,-0.08200180075721519,5.0,0,8.922791623969637,1,0,0,0,0,96,6.703188113240863
1367,60,RL,68.0,9179,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,Gd,TA,PConc,Gd,TA,No,GLQ,633,Unf,0,240,873,GasA,Ex,Y,SBrkr,882,908,0,1790,1,0,2,1,3,1,Gd,7,Typ,0,Null,Attchd,1999.0,RFn,2,588,TA,TA,Y,0,88,0,0,0,0,Null,Null,Null,0,6,2008,WD,Abnorml,193000,12.170450649220747,2.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,0.0,1790,7.490529402060711,588,4,2.5,873,1,0,0,2.0,0.0,2.0,2.0,197200.0,12.19197879213173,6.3784261836515865,0.012705430712847132,5.0,0,9.124782483614537,1,0,0,0,0,88,6.773080375655535
1368,160,RM,41.0,2665,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,548,Rec,173,36,757,GasA,Ex,Y,SBrkr,925,550,0,1475,0,0,2,0,4,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,1,336,TA,TA,Y,104,26,0,0,0,0,Null,Null,Null,0,7,2006,WD,Normal,127000,11.751950239425476,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,1475,7.297091005160418,336,1,2.0,757,0,0,1,2.0,0.0,2.0,2.0,88000.0,11.38510345703214,5.820082930352362,0.02574979635266139,6.0,0,7.888334500738654,0,0,0,0,1,130,6.630683385642372
1369,120,RM,,4435,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685,Unf,0,163,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,0,Null,Attchd,2003.0,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,Null,Null,Null,0,6,2009,WD,Normal,144000,11.87757552297847,2.0,3.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,4.0,2.0,0.0,2.0,1.0,848,6.744059186311348,420,4,1.0,848,1,1,0,2.0,0.0,2.0,1.0,197200.0,12.19197879213173,6.042632833682381,0.011751744305003697,5.0,0,8.397508348470257,0,0,0,0,1,140,6.744059186311348
1370,20,RL,48.0,10635,Pave,Null,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,Av,BLQ,370,GLQ,972,315,1657,GasA,Ex,Y,SBrkr,1668,0,0,1668,1,0,2,0,3,1,Gd,8,Typ,1,TA,Attchd,2003.0,Fin,2,502,TA,TA,Y,0,262,0,0,0,0,Null,Null,Null,0,5,2010,WD,Normal,232000,12.354496960983983,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,1668,7.419979923661835,502,4,2.0,1657,1,0,1,2.0,0.0,2.0,1.0,197200.0,12.19197879213173,6.220590170099739,0.07708034759691174,4.0,0,9.27199975236291,1,0,0,0,0,262,7.4133673356952405
1371,50,RL,90.0,5400,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,None,0.0,Fa,TA,PConc,TA,TA,No,ALQ,315,Rec,105,420,840,GasA,Ex,Y,SBrkr,840,534,0,1374,0,0,1,0,2,1,TA,6,Typ,0,Null,Detchd,1967.0,Fin,1,338,TA,TA,Y,0,0,198,0,0,0,Null,Null,Null,0,10,2009,WD,Normal,105000,11.561725152903833,2.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,2.0,1.0,1374,7.226209010100671,338,1,1.0,840,0,30,0,2.0,0.0,1.0,0.0,119000.0,11.686887175419702,5.82600010738045,0.0997946380299215,6.0,0,8.594339400592892,1,0,0,0,0,0,6.734591659972948
1372,80,RL,80.0,9600,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,831,Unf,0,161,992,GasA,Gd,Y,SBrkr,1661,0,0,1661,1,0,1,0,3,1,Gd,8,Typ,1,TA,BuiltIn,1955.0,RFn,1,377,TA,TA,Y,0,28,0,0,178,0,Null,MnPrv,Null,0,10,2008,WD,Normal,165500,12.016732516077072,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,1661,7.415776975415394,377,1,1.0,992,1,41,1,1.0,0.0,,,140000.0,11.849404844423074,5.934894195619588,0.060381307656594885,4.0,0,9.169622538697624,1,0,0,0,0,206,6.900730664045173
1373,60,RL,75.0,9750,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,975,Unf,0,133,1108,GasA,Ex,Y,SBrkr,1108,989,0,2097,1,0,2,1,3,1,Gd,8,Typ,1,TA,Detchd,1998.0,RFn,2,583,TA,TA,Y,253,170,0,0,0,0,Null,Null,Null,0,6,2006,WD,Normal,274300,12.521981322562503,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,2097,7.648739788956242,583,4,2.5,1108,1,0,1,2.0,0.0,1.0,2.0,197200.0,12.19197879213173,6.369900982828227,-0.08198498830538448,5.0,0,9.18512512283512,1,0,0,0,0,423,7.011213987350367
1374,20,RL,,11400,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,705.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1282,Unf,0,1351,2633,GasA,Ex,Y,SBrkr,2633,0,0,2633,1,0,2,1,2,1,Ex,8,Typ,2,Gd,Attchd,2001.0,RFn,3,804,TA,TA,Y,314,140,0,0,0,0,Null,Null,Null,0,3,2007,WD,Normal,466500,13.05301544288996,2.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,0.0,2.0,1.0,2633,7.876258882303226,804,9,2.5,2500,1,1,1,2.0,0.0,2.0,1.0,301500.0,12.616528611893465,6.690842277418564,0.100332145197493,5.0,0,9.34145634983372,1,0,0,0,0,454,7.876258882303226
1375,60,FV,85.0,10625,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1026,1026,GasA,Ex,Y,SBrkr,1026,932,0,1958,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2005.0,Fin,3,936,TA,TA,Y,154,210,0,0,0,0,Null,Null,Null,0,7,2008,WD,Normal,250000,12.429220196836384,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,0.0,2.0,1.0,1958,7.580189417944541,936,9,2.5,1026,1,0,1,2.0,0.0,2.0,2.0,225500.0,12.326079872504838,6.842683282238422,-0.04639157115027359,1.0,0,9.271059107010888,1,0,0,0,0,364,6.934397209928558
1376,20,RL,89.0,10991,Pave,Null,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1571,1571,GasA,Ex,Y,SBrkr,1571,0,0,1571,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,Fin,3,722,TA,TA,Y,100,36,0,0,0,0,Null,Null,Null,0,12,2007,New,Partial,239000,12.384223015005311,2.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1571,7.360103972989152,722,9,2.0,1571,1,0,1,2.0,0.0,2.0,1.0,228475.0,12.339186450977309,6.583409222158765,0.09632723736111792,1.0,0,9.30492301446213,1,0,0,0,0,136,7.360103972989152
1377,30,RL,52.0,6292,Pave,Null,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,384,Unf,0,384,768,GasA,TA,N,SBrkr,790,0,0,790,0,0,1,0,2,1,TA,4,Typ,0,Null,Detchd,1925.0,Unf,1,160,Fa,TA,Y,0,141,0,0,0,0,Null,Null,Null,0,4,2008,WD,Normal,91000,11.418625774449598,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,790,6.673297967767654,160,1,1.0,768,0,20,0,0.0,0.0,1.0,1.0,139500.0,11.845827048676645,5.081404364984463,8.069505692986922e-06,3.0,0,8.747193183526933,1,0,0,0,0,141,6.645090969505644
1378,50,RL,60.0,10998,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,408,BLQ,420,156,984,GasA,Ex,Y,SBrkr,984,620,0,1604,0,0,2,0,3,1,TA,6,Min2,0,Null,Detchd,1977.0,Unf,2,660,TA,TA,Y,0,68,0,0,0,0,Null,Null,Null,0,7,2009,WD,Normal,117000,11.669937760751914,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,1604,7.380879035564116,660,4,2.0,984,0,19,0,1.0,3.0,1.0,0.0,121750.0,11.709733254463467,6.493753839851686,0.09448558838662535,2.0,0,9.305559638557117,1,0,0,0,0,68,6.892641641172089
1379,160,RM,21.0,1953,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,408.0,TA,TA,CBlock,TA,Fa,No,BLQ,309,Unf,0,174,483,GasA,TA,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,TA,5,Typ,0,Null,Detchd,1973.0,Unf,1,264,TA,TA,Y,72,0,0,0,0,0,Null,Null,Null,0,6,2006,WD,Normal,83000,11.326607934898927,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,987,6.895682697747868,264,1,1.5,483,0,0,0,1.0,0.0,1.0,2.0,106000.0,11.571203807011967,5.579729825986222,0.1542042006129023,4.0,0,7.577633832602728,0,0,0,1,0,72,6.182084906716632
1380,80,RL,73.0,9735,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Gd,Y,Null,754,640,0,1394,0,0,2,1,3,1,Gd,7,Typ,0,Null,BuiltIn,2007.0,Fin,2,400,TA,TA,Y,100,0,0,0,0,0,Null,Null,Null,0,5,2008,WD,Normal,167500,12.02874460037869,2.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,0.0,2.0,1.0,1394,7.240649694255466,400,4,2.5,384,1,1,0,2.0,0.0,,,228475.0,12.339186450977309,5.993961427306569,-0.10932464545482645,1.0,0,9.183585634667363,1,0,0,0,0,100,5.953243334287785
1381,30,RL,45.0,8212,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,203,Unf,0,661,864,GasA,TA,N,FuseF,864,0,0,864,1,0,1,0,2,1,TA,5,Typ,0,Null,Detchd,1938.0,Unf,1,200,TA,Fa,Y,0,0,96,0,0,0,Null,Null,Null,0,6,2010,WD,Normal,58500,10.97679912709094,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,864,6.762729506931879,200,1,1.0,864,0,36,0,0.0,0.0,1.0,1.0,121750.0,11.709733254463467,5.303304908059076,0.2856973542043182,3.0,0,9.013473543740192,1,0,0,0,0,0,6.762729506931879
1382,20,RL,,12925,Pave,Null,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,865,Unf,0,340,1205,GasA,Ex,Y,SBrkr,2117,0,0,2117,0,0,2,1,4,1,TA,7,Typ,2,Gd,Attchd,1970.0,Fin,2,550,TA,TA,Y,0,42,0,0,0,0,Null,Null,Null,0,5,2008,WD,Normal,237500,12.377927112974284,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,2117,7.658227526161352,550,4,2.5,1205,0,0,1,1.0,0.0,2.0,1.0,140000.0,11.849404844423074,6.311734809152915,-0.12767357807492097,4.0,0,9.46699606582284,1,0,0,0,0,42,7.095064377287131
1383,70,RM,60.0,7200,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,596,596,GasA,Ex,Y,SBrkr,998,764,0,1762,1,0,1,1,4,1,Gd,8,Typ,0,Null,Detchd,1989.0,Unf,2,576,TA,TA,N,36,0,221,0,0,0,Null,Null,Null,0,10,2006,WD,Normal,157000,11.964007453736912,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,1.0,1762,7.47477218239787,576,4,1.5,596,0,30,0,0.0,0.0,1.0,2.0,119000.0,11.686887175419702,6.3578422665081,-0.053465685804237495,1.0,0,8.881975184248867,1,0,0,0,0,36,6.391917113392602
1384,30,RL,,25339,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,816,816,GasA,Ex,Y,SBrkr,1416,0,0,1416,0,0,2,0,3,1,Gd,7,Typ,0,Null,Attchd,2007.0,Unf,2,576,TA,TA,N,0,0,112,0,0,0,Null,Null,Null,0,8,2007,WD,Normal,112000,11.6262630788088,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,1.0,1416,7.256297239690681,576,4,2.0,816,1,89,0,0.0,0.0,2.0,1.0,135000.0,11.81303746480054,6.3578422665081,0.24201408872970376,1.0,0,10.14013945387513,1,0,0,0,0,0,6.705639094860003
1385,50,RL,60.0,9060,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,204,Unf,0,356,560,GasA,TA,Y,SBrkr,698,560,0,1258,0,0,1,0,2,1,TA,6,Typ,0,Null,Detchd,1939.0,Unf,1,280,TA,TA,P,0,0,0,0,0,0,Null,MnPrv,Null,0,10,2009,WD,Normal,105000,11.561725152903833,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1258,7.138073034044347,280,1,1.0,560,0,11,0,0.0,0.0,1.0,0.0,121750.0,11.709733254463467,5.638354669333745,0.04244664032860257,3.0,0,9.11173476822206,1,0,0,0,0,0,6.329720905522696
1386,50,RM,40.0,5436,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,735,Unf,0,61,796,GasA,Gd,Y,SBrkr,796,358,0,1154,1,0,1,0,3,1,Gd,7,Typ,0,Null,Detchd,1922.0,Unf,1,240,TA,TA,N,0,96,0,0,0,0,Null,MnPrv,Null,0,5,2010,WD,Normal,125500,11.74006900564972,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1154,7.051855622955894,240,1,1.0,796,1,85,0,0.0,0.0,1.0,0.0,103000.0,11.542493975902508,5.484796933490655,-0.0999809320785996,4.0,0,8.600982717145921,1,0,0,0,0,96,6.680854678790215
