Id_dropped,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley_dropped,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_dropped,HeatingQC,CentralAir,Electrical,1stFlrSF_dropped,2ndFlrSF_dropped,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,logSalePrice,logGrLivArea,sqrGarageCars,Bath,FlrSF,RemodAge,RecentRemod,BedroomRatio,hasFireplace,enc_FireplaceQu,logMasVnrArea,enc_ExterQual,Porch,trunLotArea,trunLotFrontage,trunBsmtSF,enc_BsmtQual,enc_CentralAir,hasCircuitBreaker,isPConc,enc_GarageFinish,isGarageAttached,enc_HeatingQC,enc_KitchenQual,isLotRegular,isLowDensity,enc_MasVnrType,enc_PavedDrive,isNewHome
1397,20,RL,,57200,Pave,Null,IR1,Bnk,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,353,Rec,334,60,747,GasA,TA,Y,SBrkr,1687,0,0,1687,1,0,1,0,3,1,TA,7,Min1,2,TA,Detchd,1966.0,Unf,2,572,TA,TA,N,0,0,50,0,0,0,Null,Null,Null,0,6,2010,WD,Normal,160000,11.982935344196433,7.431299675155903,4,1.0,1687,2,0,0.3,1,0.0,0.0,0.0,0,20000,150.0,747,1.0,1.0,1,0,1.0,0,0.0,0.0,0,1,0.0,0.0,0
1398,70,RM,51.0,6120,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,939,939,GasA,Ex,Y,SBrkr,939,574,0,1513,0,0,1,1,4,1,TA,8,Typ,0,Null,Detchd,1933.0,Unf,1,180,Fa,Fa,N,24,0,150,0,0,0,Null,Null,Null,0,5,2007,WD,Normal,137500,11.83138646878959,7.322510433997394,1,1.5,1513,84,1,0.3333333333333333,0,0.0,0.0,0.0,24,6120,51.0,939,1.0,1.0,1,0,1.0,0,2.0,0.0,1,0,0.0,0.0,0
1399,50,RL,60.0,7200,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,4,1950,1982,Gable,CompShg,VinylSd,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,180,BLQ,352,676,1208,GasA,Gd,Y,FuseA,1136,768,0,1904,1,0,1,1,3,1,TA,7,Min1,0,Null,Attchd,1950.0,Unf,1,240,TA,TA,Y,0,0,168,0,0,0,Null,GdPrv,Null,0,5,2009,WD,Normal,138000,11.8350162104899,7.552237287560802,1,1.5,1904,32,1,0.3,0,0.0,0.0,0.0,0,7200,60.0,1208,1.0,1.0,0,0,1.0,1,1.0,0.0,1,1,0.0,2.0,0
1400,50,RL,51.0,6171,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,264,Unf,0,712,976,GasA,Ex,Y,SBrkr,1160,448,0,1608,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1,216,Fa,TA,Y,147,16,0,0,0,0,Null,MnPrv,Null,0,10,2009,WD,Normal,137450,11.831022768939787,7.3833681469923835,1,2.5,1608,65,1,0.3,1,1.0,0.0,0.0,163,6171,51.0,976,1.0,1.0,1,0,1.0,0,2.0,1.0,1,1,0.0,2.0,0
1401,50,RM,50.0,6000,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,862,862,GasA,TA,Y,SBrkr,950,208,0,1158,0,0,1,0,3,1,TA,5,Typ,1,Gd,BuiltIn,1929.0,RFn,1,208,TA,TA,Y,0,0,112,0,0,0,Null,Null,Null,0,7,2008,WD,Normal,120000,11.695255355062796,7.055312843339752,1,1.0,1158,21,0,0.375,1,1.0,0.0,0.0,0,6000,50.0,862,1.0,1.0,1,0,2.0,1,0.0,0.0,1,0,0.0,2.0,0
1402,60,RL,62.0,7415,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,759,Unf,0,80,839,GasA,Ex,Y,SBrkr,864,729,0,1593,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,2004.0,Fin,2,398,TA,TA,Y,100,75,0,0,0,0,Null,Null,Null,0,4,2008,WD,Normal,193000,12.170450649220747,7.374001859350161,4,2.5,1593,0,1,0.2727272727272727,1,0.0,0.0,0.0,175,7415,62.0,839,1.0,1.0,1,1,3.0,1,2.0,0.0,0,1,0.0,2.0,0
1403,20,RL,64.0,6762,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0,1286,1286,GasA,Ex,Y,SBrkr,1294,0,0,1294,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2,662,TA,TA,Y,168,55,0,0,0,0,Null,Null,Null,0,7,2006,New,Partial,193879,12.174994689959313,7.166265974133638,4,2.0,1294,0,1,0.25,1,1.0,0.0,1.0,223,6762,64.0,1286,2.0,1.0,1,1,2.0,1,2.0,1.0,1,1,0.0,2.0,1
1404,20,RL,49.0,15256,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,929,Unf,0,556,1485,GasA,Ex,Y,SBrkr,1464,0,0,1464,1,0,2,0,3,1,Gd,6,Typ,0,Null,Attchd,2007.0,Unf,3,754,TA,TA,Y,168,160,0,0,0,0,Null,Null,Null,0,8,2007,WD,Normal,282922,12.552930054797937,7.289610521451167,9,2.0,1464,0,1,0.3333333333333333,0,0.0,4.442651256490317,1.0,328,15256,49.0,1485,2.0,1.0,1,1,1.0,1,2.0,1.0,0,1,2.0,2.0,0
1405,50,RL,60.0,10410,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,672,672,GasA,TA,Y,SBrkr,694,520,0,1214,0,0,1,0,3,1,TA,6,Typ,0,Null,Detchd,1998.0,Unf,3,936,TA,TA,Y,216,0,160,0,0,0,Null,MnPrv,Null,0,1,2006,WD,Family,105000,11.561725152903833,7.102499355774649,9,1.0,1214,35,0,0.3333333333333333,0,0.0,0.0,0.0,216,10410,60.0,672,1.0,1.0,1,1,1.0,0,0.0,0.0,1,1,0.0,2.0,0
1406,120,RM,44.0,3842,Pave,Null,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1373,Unf,0,221,1594,GasA,Ex,Y,SBrkr,1646,0,0,1646,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2004.0,Fin,2,482,TA,TA,Y,128,53,0,0,155,0,Null,Null,Null,0,1,2008,WD,Normal,275000,12.524530013005734,7.4067107301776405,4,2.0,1646,1,1,0.2857142857142857,1,1.0,5.1647859739235145,1.0,181,3842,44.0,1594,3.0,1.0,1,1,3.0,1,2.0,1.0,0,0,2.0,2.0,0
1407,85,RL,70.0,8445,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,7,1972,2007,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,656,Unf,0,112,768,GasA,TA,Y,SBrkr,768,0,0,768,1,0,1,0,2,1,TA,5,Typ,0,Null,Detchd,1988.0,Unf,2,396,TA,TA,Y,58,0,0,0,0,0,Null,MnPrv,Null,0,3,2009,WD,Normal,133000,11.798111925972618,6.645090969505644,4,1.0,768,35,1,0.2857142857142857,0,0.0,0.0,0.0,58,8445,70.0,768,2.0,1.0,1,0,1.0,0,0.0,0.0,1,1,0.0,2.0,0
1408,20,RL,,8780,Pave,Null,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1985,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,625,Unf,0,208,833,GasA,Ex,Y,SBrkr,833,0,0,833,1,0,1,0,3,1,TA,5,Typ,0,Null,Null,,Null,0,0,Null,Null,Y,0,0,0,0,0,0,Null,MnPrv,Null,0,3,2009,WD,Normal,112000,11.6262630788088,6.726233402358747,0,1.0,833,0,1,0.375,0,0.0,0.0,0.0,0,8780,150.0,833,1.0,1.0,1,0,0.0,0,2.0,0.0,0,1,0.0,2.0,0
1409,70,RM,60.0,7740,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,7,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,622,622,GasA,Gd,Y,SBrkr,741,622,0,1363,0,0,1,0,3,1,TA,6,Typ,0,Null,Detchd,1966.0,Unf,2,528,TA,TA,Y,0,0,0,0,168,0,Null,Null,Null,0,6,2010,WD,Normal,125500,11.74006900564972,7.218176838403408,4,1.0,1363,40,0,0.3333333333333333,0,0.0,0.0,0.0,0,7740,60.0,622,0.0,1.0,1,0,1.0,0,1.0,0.0,1,0,0.0,2.0,0
1410,60,RL,46.0,20544,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,123.0,TA,Gd,CBlock,Gd,TA,No,Unf,0,Unf,0,791,791,GasA,Gd,Y,SBrkr,1236,857,0,2093,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1986.0,Fin,2,542,TA,TA,Y,364,63,0,0,0,0,Null,MnPrv,Null,0,11,2008,WD,Normal,215000,12.278397958261774,7.646831391430482,4,2.5,2093,5,1,0.3,1,0.0,4.820281565605037,0.0,427,20000,46.0,791,2.0,1.0,1,0,3.0,1,1.0,0.0,0,1,1.0,2.0,0
1411,60,RL,79.0,12420,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,666,Unf,0,278,944,GasA,Ex,Y,SBrkr,944,896,0,1840,1,0,2,1,3,1,Gd,6,Typ,0,Null,Attchd,2001.0,RFn,2,622,TA,TA,Y,0,45,0,0,0,0,Null,Null,Null,0,6,2009,WD,Normal,230000,12.345838935721968,7.518064181233078,4,2.5,1840,0,1,0.3333333333333333,0,0.0,0.0,1.0,45,12420,79.0,944,2.0,1.0,1,1,2.0,1,2.0,1.0,1,1,0.0,2.0,0
1412,50,RL,80.0,9600,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,8,1950,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,120,Unf,0,736,856,GasA,Ex,Y,SBrkr,1112,556,0,1668,0,0,1,1,3,1,TA,6,Min2,0,Null,Attchd,1950.0,Unf,1,271,TA,TA,Y,0,0,0,0,0,0,Null,MnPrv,Null,0,9,2009,WD,Normal,140000,11.849404844423074,7.419979923661835,1,1.5,1668,55,1,0.3333333333333333,0,0.0,0.0,0.0,0,9600,80.0,856,1.0,1.0,1,0,1.0,1,2.0,0.0,1,1,0.0,2.0,0
1413,90,RL,60.0,7200,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1949,1950,Gable,CompShg,BrkFace,Stone,None,0.0,TA,TA,Slab,Null,Null,Null,Null,0,Null,0,0,0,Wall,Fa,N,FuseF,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,0,Null,Detchd,1956.0,Unf,2,420,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,6,2009,WD,Normal,90000,11.407576060361786,6.947937068614969,4,2.0,1040,1,0,0.25,0,0.0,0.0,0.0,0,7200,60.0,0,0.0,0.0,0,0,1.0,0,-1.0,0.0,1,1,0.0,2.0,0
1414,20,RL,88.0,10994,Pave,Null,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,366.0,Gd,TA,PConc,Gd,Gd,No,GLQ,976,Unf,0,868,1844,GasA,Ex,Y,SBrkr,1844,0,0,1844,1,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,620,TA,TA,Y,165,44,0,0,0,0,Null,Null,Null,0,9,2009,COD,Abnorml,257000,12.456835254920373,7.520234556474628,4,2.0,1844,1,1,0.2222222222222222,1,1.0,5.905361848054571,1.0,209,10994,88.0,1844,2.0,1.0,1,1,3.0,1,2.0,1.0,0,1,2.0,2.0,0
1415,50,RL,64.0,13053,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,2000,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,833,833,GasA,Gd,Y,SBrkr,1053,795,0,1848,0,0,1,1,4,1,Gd,8,Typ,1,Gd,Detchd,1922.0,Unf,2,370,TA,TA,N,0,0,0,0,220,0,Null,Null,Null,0,6,2008,WD,Normal,207000,12.240478903153711,7.522400231387125,4,1.5,1848,77,1,0.3333333333333333,1,1.0,0.0,0.0,0,13053,64.0,833,1.0,1.0,1,0,1.0,0,1.0,1.0,1,1,0.0,0.0,0
1416,120,RL,51.0,3635,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,ALQ,988,Unf,0,398,1386,GasA,Ex,Y,SBrkr,1569,0,0,1569,0,1,2,0,1,1,Gd,7,Typ,1,TA,Attchd,2007.0,RFn,3,660,TA,TA,Y,143,20,0,0,0,0,Null,Null,Null,0,5,2009,WD,Normal,175900,12.077676615757811,7.358830898342354,9,2.0,1569,0,1,0.125,1,0.0,4.875197323201151,1.0,163,3635,51.0,1386,2.0,1.0,1,1,2.0,1,2.0,1.0,1,1,1.0,2.0,0
1417,190,RM,60.0,11340,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,6,1885,1950,Gable,CompShg,VinylSd,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,777,777,GasA,Gd,Y,SBrkr,1246,1044,0,2290,0,0,2,0,4,2,TA,11,Typ,0,Null,Detchd,1971.0,Unf,2,560,TA,TA,N,0,0,114,0,0,0,Null,Null,Null,0,4,2010,WD,Normal,122500,11.715874472198903,7.736743682453495,4,2.0,2290,65,0,0.26666666666666666,0,0.0,0.0,0.0,0,11340,60.0,777,1.0,1.0,1,1,1.0,0,1.0,0.0,1,0,0.0,0.0,0
1418,60,RL,,16545,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,731.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,781,Unf,0,503,1284,GasA,Ex,Y,SBrkr,1310,1140,0,2450,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1998.0,Fin,3,1069,TA,TA,Y,0,126,0,0,0,0,Null,Null,Null,0,5,2009,WD,Normal,340000,12.73670383776449,7.804251383528112,9,2.5,2450,0,1,0.3,1,0.0,6.595780513961311,1.0,126,16545,150.0,1284,2.0,1.0,1,1,3.0,1,2.0,1.0,0,1,1.0,2.0,0
1419,20,RL,71.0,9204,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,25,Rec,872,247,1144,GasA,TA,Y,SBrkr,1144,0,0,1144,1,0,1,1,3,1,TA,6,Typ,0,Null,Detchd,1962.0,Unf,1,336,TA,TA,Y,0,88,0,0,0,0,Null,Null,Null,0,8,2008,COD,Normal,124000,11.728044909070784,7.0431599159883405,1,1.5,1144,0,0,0.3333333333333333,0,0.0,0.0,0.0,88,9204,71.0,1144,1.0,1.0,1,0,1.0,0,0.0,0.0,1,1,0.0,2.0,0
1420,20,RL,,16381,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,Av,Rec,1110,Unf,0,734,1844,GasA,Gd,Y,SBrkr,1844,0,0,1844,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1969.0,RFn,2,540,TA,TA,Y,0,73,216,0,0,0,Null,Null,Null,0,12,2006,WD,Normal,223000,12.314931534737134,7.520234556474628,4,2.0,1844,0,0,0.3,1,0.0,5.746203190540153,1.0,73,16381,150.0,1844,1.0,1.0,1,0,2.0,1,1.0,1.0,0,1,1.0,2.0,0
1421,60,RL,90.0,11700,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,420.0,TA,TA,CBlock,TA,TA,No,ALQ,404,Unf,0,304,708,GasA,Gd,Y,SBrkr,708,708,0,1416,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1968.0,RFn,2,776,TA,TA,Y,0,169,0,0,119,0,Null,Null,Null,0,5,2006,WD,Normal,179900,12.100161978566868,7.256297239690681,4,2.5,1416,0,0,0.3,1,0.0,6.042632833682381,0.0,169,11700,90.0,708,1.0,1.0,1,0,2.0,1,1.0,0.0,1,1,1.0,2.0,0
1422,120,RL,53.0,4043,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,360,Unf,0,709,1069,GasA,TA,Y,SBrkr,1069,0,0,1069,0,0,2,0,2,1,TA,4,Typ,1,Fa,Attchd,1977.0,RFn,2,440,TA,TA,Y,0,55,0,0,165,0,Null,Null,Null,0,7,2010,WD,Normal,127500,11.755879486687116,6.975413927455952,4,2.0,1069,0,0,0.3333333333333333,1,-1.0,0.0,0.0,55,4043,53.0,1069,2.0,1.0,1,0,2.0,1,0.0,0.0,1,1,0.0,2.0,0
1423,120,RM,37.0,4435,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,686,Unf,0,162,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,Null,Attchd,2003.0,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,Null,Null,Null,0,3,2008,WD,Normal,136500,11.824087219587645,6.744059186311348,4,1.0,848,0,1,0.25,0,0.0,5.14166355650266,1.0,140,4435,37.0,848,2.0,1.0,1,1,3.0,1,2.0,1.0,1,0,1.0,2.0,0
1424,80,RL,,19690,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Flat,Tar&Grv,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Av,Unf,0,Unf,0,697,697,GasA,TA,Y,SBrkr,1575,626,0,2201,0,0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,1966.0,Unf,2,432,Gd,Gd,Y,586,236,0,0,0,738,Gd,GdPrv,Null,0,8,2006,WD,Alloca,274970,12.524420916542532,7.697121317282625,4,2.0,2201,0,0,0.3333333333333333,1,1.0,0.0,1.0,822,19690,150.0,697,2.0,1.0,1,0,1.0,1,0.0,1.0,0,1,0.0,2.0,0
1425,20,RL,,9503,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1958,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,457,Rec,374,193,1024,GasA,TA,Y,SBrkr,1344,0,0,1344,1,0,1,0,2,1,TA,6,Min1,1,TA,Detchd,1970.0,Unf,1,484,TA,TA,Y,316,28,0,0,0,0,Null,GdWo,Null,0,6,2007,WD,Normal,144000,11.87757552297847,7.20414929203594,1,1.0,1344,25,1,0.25,1,0.0,0.0,0.0,344,9503,150.0,1024,1.0,1.0,1,0,1.0,0,0.0,0.0,1,1,0.0,2.0,0
1426,20,RL,80.0,10721,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,HdBoard,HdBoard,Stone,243.0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1252,1252,GasA,Ex,Y,SBrkr,1252,0,0,1252,0,0,1,0,3,1,Gd,7,Typ,0,Null,Detchd,1960.0,Unf,2,528,TA,TA,Y,0,39,0,0,0,0,Null,Null,Null,0,10,2008,WD,Normal,142000,11.863589378812122,7.133295954896068,4,1.0,1252,0,0,0.3,0,0.0,5.497168225293202,1.0,39,10721,80.0,1252,1.0,1.0,1,0,1.0,0,2.0,1.0,0,1,2.0,2.0,0
1427,60,RL,81.0,10944,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,448.0,Gd,TA,PConc,Gd,TA,No,GLQ,1000,Unf,0,223,1223,GasA,Ex,Y,SBrkr,1223,904,0,2127,1,0,2,1,3,1,Gd,5,Typ,2,TA,Attchd,1994.0,RFn,2,525,TA,TA,Y,171,132,0,0,0,0,Null,Null,Null,0,8,2008,WD,Normal,271000,12.509877789891933,7.662937850461535,4,2.5,2127,0,1,0.375,1,0.0,6.1070228877422545,1.0,303,10944,81.0,1223,2.0,1.0,1,1,2.0,1,2.0,1.0,0,1,1.0,2.0,0
1428,50,RL,60.0,10930,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,580,Unf,0,333,913,GasA,TA,Y,FuseA,1048,510,0,1558,1,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1962.0,Unf,1,288,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,4,2008,WD,Normal,140000,11.849404844423074,7.351799869057777,1,1.5,1558,5,0,0.3333333333333333,1,0.0,0.0,0.0,0,10930,60.0,913,1.0,1.0,0,0,1.0,1,0.0,0.0,1,1,0.0,2.0,0
1429,30,RM,60.0,7200,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1940,1992,Gable,CompShg,MetalSd,MetalSd,Stone,294.0,TA,Gd,CBlock,TA,TA,No,BLQ,510,Unf,0,278,788,GasA,TA,Y,SBrkr,804,0,0,804,1,0,1,0,2,1,Gd,4,Typ,2,Gd,Attchd,1940.0,Unf,1,240,TA,TA,Y,0,0,154,0,0,0,Null,MnPrv,Null,0,2,2010,WD,Abnorml,119000,11.686887175419702,6.690842277418564,1,1.0,804,52,1,0.3333333333333333,1,1.0,5.68697535633982,0.0,0,7200,60.0,788,1.0,1.0,1,0,1.0,1,0.0,1.0,1,0,2.0,2.0,0
1430,20,RL,,12546,Pave,Null,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,310.0,Gd,Gd,CBlock,Gd,TA,No,BLQ,678,Unf,0,762,1440,GasA,Ex,Y,SBrkr,1440,0,0,1440,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1981.0,Fin,2,467,TA,TA,Y,0,0,99,0,0,0,Null,Null,Null,0,4,2007,WD,Normal,182900,12.116700301832571,7.273092595999522,4,2.0,1440,0,1,0.3,1,0.0,5.739792912179234,1.0,0,12546,150.0,1440,2.0,1.0,1,0,3.0,1,2.0,1.0,0,1,1.0,2.0,0
1431,60,RL,60.0,21930,Pave,Null,IR3,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0,732,732,GasA,Ex,Y,SBrkr,734,1104,0,1838,0,0,2,1,4,1,TA,7,Typ,1,Gd,BuiltIn,2005.0,Fin,2,372,TA,TA,Y,100,40,0,0,0,0,Null,Null,Null,0,7,2006,WD,Normal,192140,12.165984756488545,7.516977224604321,4,2.5,1838,0,1,0.36363636363636365,1,1.0,0.0,1.0,140,20000,60.0,732,2.0,1.0,1,1,3.0,1,2.0,0.0,0,1,0.0,2.0,0
1432,120,RL,,4928,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,958,Unf,0,0,958,GasA,TA,Y,SBrkr,958,0,0,958,0,0,2,0,2,1,TA,5,Typ,0,Null,Attchd,1976.0,RFn,2,440,TA,TA,Y,0,60,0,0,0,0,Null,Null,Null,0,10,2009,WD,Normal,143750,11.87583791515714,6.8658910748834385,4,2.0,958,0,0,0.2857142857142857,0,0.0,0.0,0.0,60,4928,150.0,958,2.0,1.0,1,0,2.0,1,0.0,0.0,0,1,0.0,2.0,0
