Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,logSalePrice,encBsmtCond,encBsmtExposure,encBsmtQual,encCentralAir,encExterCond,encExterQual,encFireplaceQu,encGarageFinish,encGarageQual,encHeatingQC,encKitchenQual,encLotShape,encPavedDrive,encSaleCondition,clipGrLivArea,logclipGrLivArea,clipGarageArea,sqrGarageCars,Bath,clipTotalBsmtSF,isRecentRemod,RemodAge,isFireplace,encFoundation,encFunctional,encGarageType,encHouseStyle,encNeighborhood,logencNeighborhood,logGarageArea,residuals,encBsmtFinType1,isStone,logLotArea,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Porch,logTotalBsmtSF,hasBreaker,test_feature,test,hasPool
1254,60,RL,,17542,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,125,ALQ,1031,36,1192,GasA,TA,Y,SBrkr,1516,651,0,2167,1,0,2,1,3,1,Gd,9,Typ,2,Gd,Attchd,1974.0,RFn,2,518,TA,TA,Y,220,47,0,0,0,0,Null,MnPrv,Null,0,7,2007,WD,Normal,294000,12.59133844767558,2.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2167,7.681560362559537,518,4,2.5,1192,1,29,1,1.0,0.0,2.0,2.0,218000.0,12.292254928916668,6.251903883165888,-0.08646850208695156,2.0,0,9.772410288929184,1,0,0,0,0,267,7.084226422097916,1,0,0,0
1255,60,RL,60.0,6931,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,746,746,GasA,Ex,Y,SBrkr,760,896,0,1656,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2,397,TA,TA,Y,178,128,0,0,0,0,Null,Null,Null,0,7,2008,WD,Normal,165400,12.016128107502665,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,0.0,2.0,1.0,1656,7.412764017426562,397,4,2.5,746,1,1,1,2.0,0.0,,2.0,121750.0,11.709733254463467,5.986452005284438,0.04838499413895647,1.0,1,8.843903650835497,1,0,0,0,0,306,6.616065185132817,1,0,0,0
1256,50,RM,52.0,6240,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,425,Unf,0,459,884,GasA,TA,Y,FuseA,959,408,0,1367,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1978.0,Unf,1,560,TA,TA,Y,0,0,0,0,120,0,Null,Null,Null,0,11,2007,WD,Normal,127500,11.755879486687116,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1367,7.221105098182496,560,1,1.0,884,0,19,1,0.0,0.0,1.0,0.0,124300.0,11.730461322518734,6.329720905522696,0.04728687698602663,2.0,0,8.738895704934043,1,0,0,0,0,120,6.785587645007929,0,0,0,0
1257,20,RL,91.0,14303,Pave,Null,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314,Unf,0,672,1986,GasA,Ex,Y,SBrkr,1987,0,0,1987,1,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,691,TA,TA,Y,262,36,0,0,0,0,Null,Null,Null,0,8,2008,WD,Normal,301500,12.616528611893465,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,1987,7.59488438721652,691,4,2.0,1986,1,0,1,2.0,0.0,2.0,1.0,301500.0,12.616528611893465,6.539585955617669,0.0900241165546749,5.0,0,9.568294497413296,1,0,0,0,0,298,7.594381242551817,1,0,0,0
1258,30,RL,56.0,4060,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0,Unf,0,864,864,GasA,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,TA,4,Typ,0,Null,Null,,Null,0,0,Null,Null,Y,0,96,0,0,0,0,Null,Null,Null,0,7,2009,WD,Normal,99900,11.511934974596556,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,864,6.762729506931879,150,0,1.0,864,0,28,0,2.0,0.0,0.0,1.0,121750.0,11.709733254463467,0.0,0.012164751058284295,1.0,0,8.309184527686298,1,0,0,0,0,96,6.762729506931879,1,0,0,0
1259,80,RL,59.0,9587,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,655,Unf,0,201,856,GasA,Ex,Y,SBrkr,1166,0,0,1166,1,0,2,0,2,1,Gd,5,Typ,0,Null,Attchd,2005.0,Fin,2,400,TA,TA,Y,212,0,0,0,0,0,Null,Null,Null,0,7,2008,WD,Normal,190000,12.154784614286667,2.0,4.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,1166,7.062191632286556,400,4,2.0,856,1,0,0,2.0,0.0,2.0,,181000.0,12.10625783509458,5.993961427306569,-0.052378055439721294,5.0,1,9.168267595554276,1,0,0,0,0,212,6.75343791859778,1,0,0,0
1260,20,RL,65.0,9750,Pave,Null,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,602,LwQ,438,14,1054,GasA,Gd,Y,SBrkr,1054,0,0,1054,1,0,1,1,3,1,TA,6,Typ,0,Null,Attchd,1969.0,Unf,2,460,TA,TA,Y,180,0,0,0,80,0,Null,Null,Null,0,7,2008,WD,Normal,151000,11.92504173829169,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,1054,6.961296045910167,460,4,1.5,1054,0,0,0,1.0,0.0,2.0,1.0,140000.0,11.849404844423074,6.133398042996649,0.07564636908752576,6.0,0,9.18512512283512,1,0,0,0,0,260,6.961296045910167,1,0,0,0
1261,60,RL,,24682,Pave,Null,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,841,841,GasA,Ex,Y,SBrkr,892,783,0,1675,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1999.0,Fin,2,502,TA,TA,Y,0,103,0,0,0,0,Null,Null,Null,0,6,2009,WD,Normal,181000,12.10625783509458,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,1675,7.424165281042028,502,4,2.5,841,1,0,1,2.0,0.0,,2.0,181000.0,12.10625783509458,6.220590170099739,0.04521953205154183,1.0,0,10.113870026547724,1,0,0,0,0,103,6.735780014242327,1,0,0,0
1262,20,RL,80.0,9600,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,504,Unf,0,546,1050,GasA,Gd,Y,SBrkr,1050,0,0,1050,0,0,1,0,2,1,TA,5,Typ,0,Null,Attchd,1956.0,Unf,1,338,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,6,2009,WD,Normal,128900,11.766799946849089,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,1050,6.957497370876951,338,1,1.0,1050,0,0,0,1.0,0.0,2.0,1.0,140000.0,11.849404844423074,5.82600010738045,-0.045303122660714124,3.0,0,9.169622538697624,1,0,0,0,0,0,6.957497370876951,1,0,0,0
1263,50,RL,,11250,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,1104,1104,GasA,Ex,Y,FuseA,1104,684,0,1788,1,0,1,0,5,1,TA,8,Min2,2,TA,Attchd,1957.0,Unf,1,304,TA,TA,Y,120,0,0,0,0,0,Null,Null,Null,0,11,2009,WD,Normal,161500,11.992266613576142,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,1788,7.489412083508719,304,1,1.0,1104,1,32,1,1.0,3.0,2.0,0.0,200250.0,12.20732685867594,5.720311776607412,-0.05282675726187236,1.0,0,9.328212292571072,1,0,0,0,0,120,7.007600613951853,0,0,0,0
1264,70,RL,60.0,13515,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,764,764,GasA,Ex,Y,FuseA,1060,764,0,1824,0,0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,1940.0,Unf,2,520,TA,TA,N,0,0,126,0,0,0,Null,GdPrv,Null,0,7,2007,WD,Normal,180500,12.103491596905933,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,1824,7.509335266016592,520,4,1.0,764,0,31,1,2.0,0.0,1.0,2.0,124300.0,11.730461322518734,6.255750041753367,-0.166412720757938,1.0,0,9.51162944783418,1,0,0,0,0,0,6.639875833826536,0,0,0,0
1265,120,RH,34.0,4060,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,266,Unf,0,1139,1405,GasA,Ex,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,Gd,5,Typ,0,Null,Attchd,1998.0,Fin,2,511,TA,TA,Y,144,68,0,0,0,0,Null,Null,Null,0,8,2008,COD,Abnorml,181000,12.10625783509458,2.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,4.0,2.0,0.0,2.0,0.0,1337,7.198931240688173,511,4,2.0,1405,1,1,0,2.0,0.0,2.0,1.0,140000.0,11.849404844423074,6.238324625039508,-0.18619468022984798,5.0,0,8.309184527686298,0,0,0,0,1,212,7.24850407237061,1,0,0,0
1266,160,FV,35.0,3735,Pave,Null,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,450,Unf,0,241,691,GasA,Ex,Y,SBrkr,713,739,0,1452,1,0,2,1,3,1,Gd,6,Typ,0,Null,Detchd,1999.0,Unf,2,506,TA,TA,Y,0,34,0,0,0,0,Null,Null,Null,0,3,2006,WD,Normal,183900,12.12215284831553,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,2.0,0.0,2.0,1.0,1452,7.281385663570282,506,4,2.5,691,1,0,0,2.0,0.0,1.0,2.0,225500.0,12.326079872504838,6.228511003591184,-0.026697782624015787,5.0,0,8.225770799348734,0,0,0,0,1,34,6.539585955617669,1,0,0,0
1267,190,RM,60.0,10120,Pave,Null,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0,Unf,0,925,925,GasA,TA,N,FuseF,964,925,0,1889,0,0,1,1,4,2,TA,9,Typ,1,Gd,Detchd,1960.0,Unf,1,308,TA,TA,N,0,0,264,0,0,0,Null,MnPrv,Null,0,1,2007,WD,Normal,122000,11.711784520403112,2.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1889,7.544332108053688,308,1,1.5,925,0,40,1,1.0,0.0,1.0,,119000.0,11.686887175419702,5.733341276897746,-0.030971687025227013,1.0,0,9.222367752188902,0,1,0,0,0,0,6.83087423464618,0,0,0,0
1268,20,RL,89.0,13214,Pave,Null,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,None,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,2002,2002,GasA,Ex,Y,SBrkr,2018,0,0,2018,0,0,2,0,3,1,Ex,10,Typ,1,Gd,Attchd,2009.0,Fin,3,746,TA,TA,Y,144,76,0,0,0,0,Null,Null,Null,0,5,2010,WD,Normal,378500,12.843973993864076,2.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,2018,7.610357618312838,746,9,2.0,2002,1,1,1,2.0,0.0,2.0,1.0,228475.0,12.339186450977309,6.616065185132817,-0.15692560369924813,1.0,0,9.48910782703839,1,0,0,0,0,220,7.602401335665818,1,0,0,0
1269,50,RL,,14100,Pave,Null,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,TA,TA,Mn,Rec,192,Unf,0,536,728,GasA,Ex,Y,SBrkr,1968,1479,0,3447,0,0,3,1,4,1,Gd,11,Typ,2,Gd,BuiltIn,1982.0,Unf,3,1014,TA,TA,Y,314,12,0,0,0,0,Null,GdWo,Null,0,5,2008,WD,Normal,381000,12.850557278777307,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,3000,8.006700845440367,1014,9,3.5,728,1,62,1,1.0,0.0,,0.0,200624.0,12.209192772866418,6.922643891475888,-0.19237932218032405,3.0,0,9.55400099583723,1,0,0,0,0,326,6.591673732008658,1,0,0,0
1270,50,RL,78.0,11344,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,BLQ,460,Unf,0,414,874,GasW,TA,Y,FuseA,874,650,0,1524,0,0,1,1,3,1,TA,7,Typ,0,Null,Attchd,1958.0,Unf,1,315,TA,TA,Y,0,0,0,0,0,0,Null,GdWo,Null,0,7,2007,WD,Normal,144000,11.87757552297847,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1524,7.329749689041512,315,1,1.5,874,0,0,0,1.0,0.0,2.0,0.0,140000.0,11.849404844423074,5.755742213586912,-0.05621404453119716,4.0,0,9.336532397213942,1,0,0,0,0,0,6.774223886357614,0,0,0,0
1271,40,RL,,23595,Pave,Null,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,WdShake,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1258,Unf,0,74,1332,GasA,TA,Y,SBrkr,1332,192,0,1524,2,0,0,1,0,1,Gd,4,Typ,1,TA,Attchd,1979.0,Fin,2,586,TA,TA,Y,268,0,0,0,0,0,Null,Null,Null,0,4,2010,WD,Normal,260000,12.468440756144114,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,1524,7.329749689041512,586,4,0.5,1332,0,0,1,2.0,0.0,2.0,1.0,200250.0,12.20732685867594,6.375024819828097,-0.03075299653143304,5.0,0,10.068832485122966,1,0,0,0,0,268,7.195187320178709,1,0,0,0
1272,20,RL,,9156,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1489,1489,GasA,Gd,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,1968.0,RFn,2,462,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,8,2009,WD,Normal,185750,12.132162346145597,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1489,7.306531398939505,462,4,2.0,1489,0,0,1,1.0,0.0,2.0,1.0,182900.0,12.116700301832571,6.137727054086234,-0.026271214342902027,1.0,0,9.122273893107732,1,0,0,0,0,0,7.306531398939505,1,0,0,0
1273,20,RL,,13526,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,560,LwQ,375,0,935,GasA,TA,Y,SBrkr,935,0,0,935,1,0,1,0,3,1,TA,5,Typ,0,Null,Attchd,1965.0,Unf,1,288,TA,TA,Y,180,0,0,0,0,0,Null,MnPrv,Null,0,11,2006,WD,Normal,137000,11.827743504053696,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,935,6.841615476477592,288,1,1.0,935,0,0,0,1.0,0.0,2.0,1.0,135000.0,11.81303746480054,5.666426688112432,-0.11313219198453872,4.0,0,9.512442967089196,1,0,0,0,0,180,6.841615476477592,1,0,0,0
1274,80,RL,124.0,11512,Pave,Null,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,719,Unf,0,300,1019,GasA,Gd,Y,SBrkr,1357,0,0,1357,1,0,1,0,2,1,Ex,5,Typ,1,Gd,Basment,1959.0,RFn,1,312,TA,TA,Y,0,0,0,0,163,0,Null,GdPrv,Null,0,5,2008,WD,Normal,177000,12.08391066125752,2.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1357,7.213768308118642,312,1,1.0,1019,1,47,1,1.0,0.0,,,121750.0,11.709733254463467,5.746203190540153,-0.009939302504198722,6.0,0,9.351232110673664,1,0,0,0,0,163,6.927557906278317,1,0,0,0
1275,50,RL,53.0,5362,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,661,661,GasA,Ex,Y,SBrkr,661,589,0,1250,0,0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1985.0,Unf,2,552,TA,TA,Y,242,0,81,0,0,0,Null,Null,Null,0,11,2007,WD,Normal,139000,11.842236406331557,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,1250,7.131698510466912,552,4,2.0,661,1,93,1,2.0,0.0,1.0,0.0,200624.0,12.209192772866418,6.315358001522335,-0.003193432167018173,1.0,0,8.587278798982926,1,0,0,0,0,242,6.495265555937008,1,0,0,0
1276,90,RL,95.0,11345,Pave,Null,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,Roll,AsbShng,AsbShng,Stone,567.0,TA,TA,CBlock,TA,TA,No,Rec,220,Unf,0,708,928,GasA,Gd,Y,FuseA,928,992,0,1920,0,0,2,0,4,2,TA,10,Typ,0,Null,Detchd,1948.0,Unf,2,400,TA,Fa,Y,0,0,0,0,0,0,Null,Null,Null,0,7,2007,WD,Normal,137000,11.827743504053696,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,1920,7.560601162768557,400,4,2.0,928,0,2,0,1.0,0.0,1.0,2.0,140000.0,11.849404844423074,5.993961427306569,0.02644099676420275,3.0,1,9.336620537886512,0,0,1,0,0,0,6.834108738813838,0,0,0,0
1277,60,RL,,12936,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,Gd,No,BLQ,593,Unf,0,130,723,GasA,TA,Y,SBrkr,735,660,0,1395,0,1,1,1,3,1,TA,6,Typ,1,TA,Attchd,1972.0,Unf,2,497,TA,TA,Y,294,116,0,0,0,0,Null,Null,Null,0,12,2009,WD,Normal,162000,11.995357787034976,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1395,7.241366283322318,497,4,1.5,723,0,0,1,1.0,0.0,2.0,2.0,182900.0,12.116700301832571,6.210600077024653,0.031291825347171454,4.0,0,9.4678467019179,1,0,0,0,0,410,6.584791392385716,1,0,0,0
1278,80,RL,,17871,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,528,Unf,0,1152,1680,GasA,Fa,Y,SBrkr,1724,0,0,1724,1,0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,1967.0,RFn,2,480,TA,TA,Y,0,0,0,0,0,0,Null,Null,Null,0,6,2009,WD,Normal,197900,12.19552218463499,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1724,7.45298232946546,480,4,1.5,1680,0,9,1,1.0,0.0,2.0,,182900.0,12.116700301832571,6.175867270105761,0.02973296454280039,6.0,0,9.790990521308984,1,0,0,0,0,0,7.427144133408616,1,0,0,0
1279,60,RL,75.0,9473,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Null,,Gd,TA,PConc,Gd,TA,No,GLQ,804,Unf,0,324,1128,GasA,Ex,Y,SBrkr,1128,903,0,2031,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2,577,TA,TA,Y,0,211,0,0,0,0,Null,Null,Null,0,3,2008,WD,Normal,237000,12.37581963951765,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,2031,7.616775808698373,577,4,2.5,1128,1,0,1,2.0,0.0,2.0,2.0,197200.0,12.19197879213173,6.359573868672378,0.055897699119704214,5.0,0,9.156306483483696,1,0,0,0,0,211,7.029087564149662,1,0,0,0
1280,50,C (all),60.0,7500,Pave,Null,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,698,698,GasA,TA,Y,FuseA,698,430,0,1128,0,0,1,0,2,1,TA,6,Typ,0,Null,Detchd,1980.0,RFn,2,528,TA,TA,Y,30,0,164,0,0,0,Null,Null,Null,0,4,2010,COD,Abnorml,68400,11.133142723386811,2.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1128,7.029087564149662,528,4,1.0,698,0,30,0,1.0,0.0,1.0,0.0,103000.0,11.542493975902508,6.270988431858299,0.2368431763815888,1.0,0,8.922791623969637,1,0,0,0,0,30,6.54965074223381,0,0,0,0
1281,20,RL,67.0,9808,Pave,Null,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,788,Unf,0,785,1573,GasA,Ex,Y,SBrkr,1573,0,0,1573,1,0,2,0,3,1,Gd,6,Typ,0,Null,Attchd,2002.0,RFn,2,544,TA,TA,Y,0,72,0,0,0,0,Null,Null,Null,0,3,2009,WD,Normal,227000,12.33270970174018,2.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1573,7.361375428977347,544,4,2.0,1573,1,0,0,2.0,0.0,2.0,1.0,197200.0,12.19197879213173,6.300785794663244,-0.05424486570083076,5.0,0,9.191055610564316,1,0,0,0,0,72,7.361375428977347,1,0,0,0
1282,20,RL,50.0,8049,Pave,Null,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,1053,Unf,0,256,1309,GasA,TA,Y,SBrkr,1339,0,0,1339,1,0,2,0,2,1,TA,6,Typ,1,TA,Attchd,1990.0,Fin,2,484,Gd,Gd,Y,0,58,0,0,90,0,Null,Null,Null,0,7,2006,WD,Normal,180000,12.100717685412471,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1339,7.200424892944957,484,4,2.0,1309,1,0,1,1.0,0.0,2.0,1.0,228475.0,12.339186450977309,6.184148890937483,0.13449332100633704,6.0,0,8.99342737041261,1,0,0,0,0,148,7.177782416195197,1,0,0,0
